"qseqid"	"log2FoldChange"
"104424887"	2.94992361850883
"104424888"	0.133728528501982
"104424889"	0.0157965903511734
"104424890"	-0.51207230118642
"104424892"	0.0429709018599942
"104424893"	-0.76974134755721
"104424899"	-1.01687405985773
"104424900"	0.238498372438718
"104424901"	0.658399124018391
"104424902"	-0.140054950039264
"104424903"	-2.35136694279305
"104424904"	-0.721224120140342
"104424905"	-0.0821261418952372
"104424907"	-0.209618039243381
"104424909"	0.476188687055344
"104424911"	-0.504197292016187
"104424913"	-1.5374213846587
"104424915"	0.137931471879515
"104424916"	0.701384780955593
"104424917"	0.599225370358181
"104424918"	0.412245586821321
"104424919"	0.802166476227027
"104424920"	0.209190839654479
"104424921"	0.189760594869045
"104424922"	-0.286536579472317
"104424923"	-1.45923075018753
"104424924"	-0.402944331374879
"104424925"	0.230765998616942
"104424926"	-0.0926192694074451
"104424927"	0.00610832657891159
"104424928"	-0.399962027226324
"104424929"	-3.97668008075025
"104424930"	-1.71863473518839
"104424931"	-0.380600859170037
"104424932"	-1.00443645455686
"104424933"	-0.285508053378173
"104424934"	-1.08876182460528
"104424935"	0.100481338036559
"104424936"	0.046459196024084
"104424937"	0.395758621358928
"104424938"	-0.526282020232527
"104424939"	0.118161474846026
"104424940"	-1.97148997384876
"104424941"	0.231473434266025
"104424942"	0.605329230456434
"104424943"	0.0618307988756664
"104424944"	0.587274435836673
"104424945"	-3.15478238666749
"104424946"	-0.172767385846971
"104424947"	-0.227212461130337
"104424949"	-0.0184653395845809
"104424951"	-1.07279556624029
"104424952"	1.23436101921162
"104424953"	0.330427698722477
"104424954"	-0.605321817793987
"104424955"	0.0638542512309661
"104424959"	5.75049852744405
"104424963"	-0.252510010956218
"104424964"	-1.35200584886054
"104424966"	0.0219233326791255
"104424967"	0.31400467235499
"104424968"	0.298479058826649
"104424970"	-0.210294922279899
"104424972"	-1.7650429752763
"104424973"	0.348965708691032
"104424974"	-2.00820340985214
"104424975"	-0.223336143344416
"104424976"	0.0980418752093236
"104424977"	1.55602636650782
"104424978"	-0.318363793147216
"104424979"	0.0401495798650126
"104424980"	-0.0620923565433802
"104424981"	-1.3611620157331
"104424982"	-0.0828414120914745
"104424983"	0.161288188702672
"104424985"	0.00890984911970223
"104424987"	0.242680960819971
"104424988"	-0.525100433083924
"104424989"	0.243928234822738
"104424992"	-1.10625203415016
"104424993"	0.464329310633481
"104424994"	0.139655590658684
"104424997"	-0.138451421043045
"104424998"	0.107102068214271
"104425000"	0.267835352426268
"104425003"	-0.51748995870393
"104425004"	-0.183266304151347
"104425005"	0.380522086875469
"104425006"	0.259035928711373
"104425007"	-0.768363791558056
"104425008"	6.53026355490381
"104425009"	-0.080354081509784
"104425010"	0.305504122878318
"104425011"	0.156599530995108
"104425012"	0.0210260326564762
"104425013"	-0.0634793235995211
"104425016"	-0.0976764222338644
"104425017"	0.131133124675013
"104425018"	-0.446837812276305
"104425020"	-0.272454584823602
"104425021"	-0.360516721199117
"104425023"	-0.24087588557097
"104425025"	1.05214314560001
"104425026"	0.0816424483522391
"104425028"	0.11066045775009
"104425029"	0.252951352463774
"104425031"	-1.81355567344484
"104425032"	6.71689227240248
"104425033"	-0.321158844661501
"104425034"	0.756938471729157
"104425035"	0.38317196673064
"104425039"	0.30370691051231
"104425040"	-0.214355235023006
"104425041"	0.629516843611415
"104425042"	-0.0613915409526826
"104425043"	-2.38410758159362
"104425045"	0.0369146872377105
"104425047"	1.34492462777233
"104425048"	-1.52779833842111
"104425049"	-0.215937842684151
"104425050"	-2.01542273825753
"104425051"	-0.850939614702358
"104425052"	-0.164656204903364
"104425053"	0.200574602641046
"104425054"	0.117650852937525
"104425055"	0.364428517794191
"104425056"	0.878452530010169
"104425057"	-0.525835233306638
"104425058"	-1.0466133067207
"104425060"	0.269888129136208
"104425061"	-0.486334226994318
"104425062"	-0.659092469974662
"104425063"	2.20498592935791
"104425065"	-1.46320411022703
"104425066"	-0.266085534612553
"104425067"	-0.16895477008761
"104425068"	0.917883248674963
"104425069"	1.14627902812781
"104425070"	0.781821020205699
"104425071"	0.0196375929725894
"104425074"	-0.958396527367933
"104425075"	-0.149569063153172
"104425076"	0.0608101838286146
"104425077"	-0.135267784825366
"104425078"	-0.0159874019437034
"104425079"	-0.0201457903673439
"104425080"	0.586035446311372
"104425081"	0.031142815379008
"104425082"	0.422425794332355
"104425083"	-1.0776778729556
"104425084"	-0.620640293791719
"104425085"	-0.136159925693331
"104425088"	0.294821484924343
"104425089"	-0.387845496186524
"104425090"	-0.139569598932332
"104425091"	-1.5340258464197
"104425093"	-2.23028042773152
"104425094"	-2.5671361843609
"104425098"	1.4130923004054
"104425099"	0.0580416331844022
"104425100"	0.0987064924144256
"104425101"	-0.175367177491215
"104425102"	0.08448923711636
"104425103"	0.0426508166206368
"104425104"	0.195448579434153
"104425105"	-4.17032529874396
"104425106"	0.181548189048576
"104425107"	1.06233764225634
"104425108"	0.602068319066311
"104425110"	-0.359161859726551
"104425111"	-0.0952812966033388
"104425112"	0.25522857484766
"104425113"	-0.529486236398194
"104425114"	-0.0103059972825402
"104425115"	0.401975645142037
"104425117"	-0.448103448682887
"104425118"	-0.1923434949917
"104425119"	0.140213614479732
"104425120"	-0.825609902585867
"104425121"	0.160897001442251
"104425123"	-0.0951886067135729
"104425124"	-0.978655077534318
"104425125"	0.0771560656011434
"104425127"	-0.218681953405875
"104425128"	-0.0728313183802502
"104425130"	-1.0866782871128
"104425131"	0.101045369449961
"104425132"	0.425455324539114
"104425133"	-0.0572756056651767
"104425134"	1.23228070082669
"104425136"	-0.960840151869665
"104425137"	-1.76580376542371
"104425139"	-0.0106657834842303
"104425140"	-1.0936508705545
"104425141"	0.0191694631624775
"104425142"	-0.00807809104517045
"104425143"	0.884630101728494
"104425144"	4.47444933563439
"104425145"	0.440211085961929
"104425146"	-0.894476773890889
"104425147"	0.26018834148848
"104425149"	0.00924796696446899
"104425150"	-0.354900551970027
"104425151"	0.161618024127824
"104425152"	-0.750395924427095
"104425153"	-2.42495334464604
"104425154"	0.529494754100312
"104425155"	-0.193399729245463
"104425156"	0.0398552856983841
"104425157"	-0.119559882155981
"104425158"	0.329481925255725
"104425159"	0.0285182242255153
"104425160"	0.0791341244151976
"104425161"	0.752300924176461
"104425162"	0.341628487658382
"104425163"	0.537219610403199
"104425164"	0.667321327031273
"104425166"	0.010568827521361
"104425167"	0.838631806740869
"104425168"	-0.108926761729984
"104425169"	1.30745529075157
"104425170"	2.68246887779846
"104425172"	-0.0781684798453207
"104425173"	0.273853625861169
"104425174"	0.558740575654154
"104425175"	0.875422129032538
"104425176"	-0.0497542457278106
"104425177"	0.345808392923083
"104425178"	-1.85017493582623
"104425179"	-0.155228796877562
"104425180"	0.68213624989376
"104425181"	-0.513701519687835
"104425182"	0.377481089328506
"104425183"	0.00643597412653201
"104425184"	-0.19779880160552
"104425185"	0.16345574862699
"104425186"	-0.149099004384268
"104425187"	-0.132529243876264
"104425188"	-1.54875523362209
"104425189"	-0.209581888971707
"104425190"	-0.35601157289955
"104425191"	0.0700681642330179
"104425193"	0.0277384222167093
"104425194"	-2.04551863817735
"104425195"	2.62314880453787
"104425198"	0.192004002152722
"104425199"	0.639127058466725
"104425200"	-0.809229969874531
"104425201"	0.0954598651513654
"104425202"	-0.508648701049702
"104425204"	-1.73673711220688
"104425205"	0.135290960262617
"104425206"	0.477449047197284
"104425207"	1.12994410106709
"104425208"	-0.105356828499838
"104425209"	0.442534881668895
"104425211"	0.253587459174357
"104425213"	0.353244631718518
"104425214"	-0.323307274829256
"104425215"	-0.239847598704763
"104425216"	0.293513405116567
"104425217"	0.0543668173649166
"104425219"	0.124153754343803
"104425220"	0.210671342052613
"104425221"	0.613802490594275
"104425222"	-0.0392386676868003
"104425224"	-0.92536558663401
"104425225"	-1.4483541508691
"104425226"	-0.128423111628489
"104425227"	-0.204633564249565
"104425228"	0.16686289142498
"104425229"	0.299122852444631
"104425230"	2.76612593668074
"104425231"	0.025571589118878
"104425232"	0.7865378441617
"104425233"	-0.0467142519294583
"104425234"	-0.0168095185904826
"104425235"	-0.591401527009372
"104425237"	0.926419214224563
"104425239"	0.595717662166931
"104425240"	0.26742140899697
"104425241"	0.314524295589388
"104425242"	-0.137625623256583
"104425243"	-0.393739300007915
"104425244"	2.00724767620535
"104425245"	0.96812467478356
"104425246"	0.471308740730496
"104425247"	-0.0165144348545791
"104425249"	-0.292221758055447
"104425250"	-0.396872313681408
"104425251"	-0.187723896062792
"104425252"	3.11787466793395
"104425253"	-1.15892847341993
"104425255"	-0.372382711485025
"104425256"	-0.294323470843543
"104425260"	0.363210009974468
"104425261"	0.281416941561459
"104425263"	-1.67418219951505
"104425264"	0.637498508650826
"104425265"	0.243000517755572
"104425266"	1.13964050970461
"104425267"	0.330782711133509
"104425268"	-0.00871630942026029
"104425269"	0.197573581891721
"104425270"	-0.0586827471591767
"104425271"	-0.268709759093474
"104425273"	-0.415560474691341
"104425274"	-1.49192666248232
"104425275"	-1.2020712797893
"104425277"	0.303044777564455
"104425281"	-0.174763002565663
"104425283"	-2.01543441211271
"104425284"	-0.0608213147296493
"104425285"	-1.16838653726236
"104425286"	0.283510598352606
"104425287"	2.2705530087256
"104425289"	-0.173492515614351
"104425290"	1.07653438118611
"104425292"	-0.0449519180181305
"104425293"	0.146698425902286
"104425294"	-0.272755391832714
"104425295"	4.68915239934338
"104425296"	0.808465125796234
"104425297"	0.974150717978052
"104425298"	-0.218543867433436
"104425299"	-0.543580640218164
"104425300"	0.1435922842183
"104425301"	1.06571260160711
"104425302"	-1.58095029100585
"104425307"	-0.0960673574083688
"104425308"	0.434674966862071
"104425309"	-0.975709114102777
"104425310"	0.21256049043203
"104425311"	0.230901146519594
"104425312"	0.312310355745341
"104425313"	0.59735173492309
"104425314"	-0.366637295788491
"104425315"	0.408679503324382
"104425316"	0.51953533953087
"104425317"	-0.837256071560357
"104425318"	-0.61780652622833
"104425319"	0.300239447961999
"104425320"	-0.564882936526456
"104425322"	0.0392568937112213
"104425327"	-1.16108072034063
"104425330"	-1.30874239897156
"104425331"	7.29213832091982
"104425333"	-0.0739062553137887
"104425334"	0.283305724532859
"104425335"	-1.54969468754058
"104425336"	0.795327791437382
"104425337"	-0.166849739437297
"104425339"	0.89048190838046
"104425340"	-2.33539680085569
"104425341"	0.00390250996270322
"104425342"	-0.41829362525518
"104425343"	0.199348821355509
"104425344"	1.50524160832055
"104425347"	-0.180126280156443
"104425350"	0.557310830847376
"104425351"	0.507800691663441
"104425352"	-0.726375943246916
"104425353"	-1.06015860254912
"104425356"	0.143245816119947
"104425360"	1.96837910908316
"104425361"	1.21144092227522
"104425362"	0.214502464244151
"104425363"	5.60166688382418
"104425364"	0.308860889590739
"104425365"	0.317666216434346
"104425366"	-0.293197403881084
"104425367"	-0.731689043829006
"104425368"	-1.52532201183427
"104425369"	0.153678022758678
"104425370"	-0.186102113334271
"104425371"	-0.991625711778964
"104425372"	0.858078899007978
"104425373"	0.495909243490458
"104425374"	0.500700451249295
"104425375"	-0.058370151359451
"104425376"	-0.949474516764602
"104425377"	-0.561780384435215
"104425378"	0.105165952077386
"104425379"	0.360237311633134
"104425381"	-0.562443600295981
"104425382"	-0.543431584456228
"104425383"	-0.0313005568162312
"104425384"	-0.0216298983463194
"104425385"	0.600002287292618
"104425386"	0.785852814691774
"104425388"	1.31744783985869
"104425389"	-2.04217004148114
"104425390"	0.125038936672441
"104425391"	-1.66348668737249
"104425392"	-2.25033910931199
"104425393"	0.587349459274958
"104425394"	-0.341574641116599
"104425395"	-0.394665891154915
"104425396"	-0.762719785133326
"104425398"	-0.271191480818281
"104425400"	-1.27917409027203
"104425401"	-0.184917768343411
"104425402"	-1.11022000911982
"104425403"	-0.284673589488528
"104425404"	0.104020853712718
"104425405"	-0.217525229762649
"104425406"	0.374490142146381
"104425407"	0.115616588839858
"104425409"	0.0786010241957241
"104425410"	0.542567829092431
"104425411"	1.033968303614
"104425412"	-0.469864259748369
"104425414"	-0.239906556327962
"104425415"	0.07575653023954
"104425416"	-0.612723293747467
"104425417"	0.106498619929736
"104425418"	-0.135932337692421
"104425419"	0.0929703559735474
"104425420"	-0.0674879262206103
"104425421"	-0.475328397935158
"104425422"	-0.13308286193965
"104425423"	2.52199213666481
"104425425"	-0.0103530484959033
"104425446"	-1.38679069956774
"104425451"	0.141740533973562
"104425461"	0.0186645936100977
"104425462"	-0.808372878877204
"104425468"	-0.326117747057295
"104425469"	-0.230178878624352
"104425470"	0.642096941958785
"104425472"	0.444601355266888
"104425473"	0.630555464013806
"104425474"	0.370536114439829
"104425475"	-0.188682593447021
"104425481"	-0.0452002082142746
"104425484"	0.0543998405118896
"104425485"	0.116454072931512
"104425486"	-0.668521371746402
"104425488"	0.16195133595524
"104425489"	0.37685379487506
"104425490"	0.503205725284903
"104425491"	6.32170826590411
"104425492"	-0.0895658084887381
"104425494"	0.133349830856561
"104425495"	-0.582997632139067
"104425496"	-1.85221462783794
"104425497"	-0.183214193054267
"104425498"	-0.247087371090269
"104425499"	0.284866945702551
"104425500"	0.448131653416015
"104425501"	-0.495915237639608
"104425502"	-0.531093517944402
"104425504"	0.129659236346601
"104425505"	-2.47613404871049
"104425506"	-0.556097436502495
"104425507"	-0.741386725549359
"104425508"	0.242566692278968
"104425510"	-1.7117580135137
"104425511"	0.2125295029259
"104425513"	0.457718590553489
"104425514"	0.397106442512899
"104425515"	0.336502203070975
"104425517"	0.256528220088573
"104425518"	1.88779515611235
"104425519"	0.198064396721062
"104425520"	-0.334684373574124
"104425522"	-0.589353937516643
"104425526"	0.530013934358207
"104425527"	0.304494252706299
"104425528"	-0.0207033031563597
"104425529"	-3.15782491323366
"104425532"	-0.225930861754618
"104425534"	0.040490077685314
"104425535"	0.544067046772263
"104425538"	4.17285445134528
"104425539"	-0.301576600598451
"104425540"	0.434981979584734
"104425541"	0.56000705711451
"104425542"	-0.218427517047292
"104425543"	0.0955518861770046
"104425544"	-0.0918452057457889
"104425547"	0.56315849395807
"104425548"	-0.271629748853957
"104425550"	0.670965786988224
"104425552"	1.64040233666947
"104425554"	-0.449663450865684
"104425555"	-1.09134945368191
"104425557"	-0.343947952193749
"104425558"	0.138253181451754
"104425559"	0.593260227956323
"104425560"	-0.713635328992109
"104425561"	-0.0323393014492064
"104425564"	-0.385503571857132
"104425565"	-0.18871392984696
"104425566"	0.000162217802637913
"104425567"	0.464118046906045
"104425568"	-0.436992937033129
"104425569"	0.28353712744631
"104425571"	-0.247507469506948
"104425574"	-0.0836029032417633
"104425577"	1.30977520087707
"104425578"	0.122740473568192
"104425579"	-0.424392166173632
"104425580"	-0.246277627799894
"104425581"	0.149407124467141
"104425582"	-0.542510230223029
"104425583"	-1.79142711561153
"104425585"	-0.599228987050573
"104425586"	-1.53334474658099
"104425587"	-0.0530517162473067
"104425590"	-1.93819529126439
"104425593"	-1.54509943599976
"104425595"	-0.432549798301024
"104425597"	-1.18898531149348
"104425598"	0.2827625078312
"104425600"	0.569972507264499
"104425607"	0.116201955997498
"104425612"	0.505974852071758
"104425614"	0.608951582848279
"104425615"	0.0486152066559015
"104425616"	-0.22302660609511
"104425617"	-2.26785051200316
"104425621"	-0.80633021695809
"104425623"	-0.125631969783598
"104425624"	0.0846226663285799
"104425625"	0.239898924558847
"104425626"	-0.788547738909165
"104425627"	0.0685993045554005
"104425628"	-1.4531350526354
"104425630"	-0.293016564177383
"104425631"	0.420155366007926
"104425632"	-1.7069327449417
"104425633"	-1.00474979424509
"104425634"	-0.123637346642869
"104425635"	0.58677198175936
"104425636"	-0.244596225793755
"104425637"	0.561136805640767
"104425639"	0.298131395041375
"104425640"	0.247698419214523
"104425641"	0.186715988396369
"104425642"	-0.112606534427358
"104425643"	-0.165231047487151
"104425645"	0.186769529144094
"104425646"	-0.850467293723922
"104425647"	-0.631078061834856
"104425648"	0.618412108004069
"104425649"	-2.91317169758756
"104425650"	0.195119260757988
"104425651"	-0.0153317410446047
"104425652"	-0.454634154347295
"104425653"	-1.76843742540938
"104425654"	0.186777915476003
"104425656"	-0.0944714300459489
"104425657"	0.776614749314988
"104425658"	-0.668205053816281
"104425659"	0.921257540817499
"104425660"	0.0923112902658432
"104425661"	-0.302642631197701
"104425662"	-0.988796583702635
"104425663"	0.81177755076689
"104425664"	-5.54217174116645
"104425667"	-0.609443629202098
"104425668"	0.179392186697369
"104425669"	-0.053984388604945
"104425670"	-1.22699569646564
"104425672"	0.250022586142798
"104425673"	0.12811505980447
"104425674"	-1.63410880766484
"104425675"	1.17534069870176
"104425676"	0.413585327269742
"104425677"	0.690652891687433
"104425678"	0.00453411292832481
"104425679"	0.59478331253127
"104425680"	-1.28214492863576
"104425681"	0.0536357882992034
"104425682"	0.0761117042338328
"104425683"	0.0963293564703098
"104425685"	0.340852767916487
"104425686"	-0.493692094121229
"104425687"	0.160845670297833
"104425688"	-3.39798714805157
"104425689"	-0.259261405845429
"104425690"	-0.235603440976607
"104425691"	0.241928451560136
"104425692"	0.908462806839521
"104425693"	-1.02603831433579
"104425694"	-0.0743150202860526
"104425696"	0.119562523930052
"104425697"	-0.133984197495668
"104425699"	0.209317792674676
"104425700"	-0.490710604378319
"104425701"	3.30601048218857
"104425702"	-0.182146666470097
"104425703"	2.8398971269449
"104425704"	-1.44096162599782
"104425705"	-1.89579756280751
"104425706"	-0.50102810237039
"104425708"	0.0815453701965997
"104425709"	-0.260953909944952
"104425710"	0.119833544796431
"104425711"	-0.0585871736245938
"104425712"	0.522575013281651
"104425713"	-0.18074549385382
"104425714"	-0.367156611336775
"104425715"	0.187139336044846
"104425716"	0.0086830869588371
"104425717"	-0.050824939036373
"104425718"	-0.0183462464132289
"104425719"	-0.647343366996561
"104425720"	0.210624006017559
"104425723"	-0.209806156699049
"104425724"	0.127875737412856
"104425726"	-0.175533158782145
"104425727"	0.250753605617975
"104425728"	2.41755545048164
"104425729"	0.242859257853094
"104425730"	-1.45135958978727
"104425731"	-1.18524958868402
"104425732"	0.870466383976183
"104425733"	2.55775722355749
"104425735"	0.061964306717062
"104425736"	0.0807041202492873
"104425737"	0.0143759562244581
"104425738"	0.218513997832103
"104425739"	0.550498153126868
"104425740"	0.0168251590328018
"104425744"	-0.323182835952619
"104425745"	0.217289258349313
"104425746"	-1.72082865940065
"104425747"	-0.357900044750547
"104425749"	-0.765318158972987
"104425751"	-0.165684057525398
"104425752"	0.268798073407405
"104425753"	0.178694872909088
"104425754"	0.169827645627368
"104425755"	0.350502460522558
"104425756"	-0.26211657693533
"104425757"	-0.528290522979603
"104425758"	-0.00695593132955869
"104425759"	0.342038217992106
"104425760"	2.7019131846325
"104425761"	1.19888970669715
"104425762"	0.315936236648133
"104425764"	0.0147802877426562
"104425765"	0.517189412548114
"104425766"	0.189181319304401
"104425767"	-0.576335302573186
"104425768"	0.364990250029577
"104425769"	-0.477276486304186
"104425770"	-0.820243754145186
"104425771"	-0.728248463969323
"104425772"	1.25799816589869
"104425775"	1.02808318090037
"104425776"	0.14426718152459
"104425777"	0.506070399168037
"104425778"	0.873223986861844
"104425779"	-0.450103582687825
"104425781"	-0.14720814297142
"104425782"	-1.0192333794936
"104425783"	-0.446048559019676
"104425784"	0.50427225954459
"104425785"	-0.435468107895088
"104425786"	5.41348613603897
"104425787"	-0.587989613719238
"104425788"	0.211480171776466
"104425790"	0.899610476692856
"104425791"	0.39769609875483
"104425792"	0.26305516738785
"104425793"	0.228546688294065
"104425794"	-0.524119639344599
"104425795"	-1.17197715564152
"104425796"	2.21027595760595
"104425798"	-0.00865019161576183
"104425799"	-2.07514497423692
"104425801"	0.0848159633701386
"104425802"	-0.564448119135691
"104425804"	0.109075423731632
"104425805"	0.403045642183755
"104425806"	0.677159543411323
"104425807"	0.0112124875880776
"104425808"	0.425081267359263
"104425810"	0.0392575304526367
"104425811"	-2.26652161466548
"104425812"	1.53071106770793
"104425813"	0.349183041868372
"104425814"	0.220945309178454
"104425815"	2.773495289934
"104425817"	-0.0342335616948799
"104425818"	2.08189517224309
"104425819"	0.8238977698493
"104425820"	-0.122832805847173
"104425822"	0.0558551635332334
"104425826"	-0.322707051218211
"104425827"	0.963251855390997
"104425828"	-0.195811249080697
"104425830"	0.227798796669306
"104425831"	0.796557728783045
"104425832"	-0.534832457228643
"104425833"	-0.0576620624231793
"104425834"	1.06427349019354
"104425835"	0.379891682054737
"104425836"	-0.78533884922707
"104425837"	-3.73820528203032
"104425838"	0.336499431557062
"104425839"	-1.11289154019179
"104425840"	-0.112976927201134
"104425841"	1.09180642299204
"104425842"	0.322217096903033
"104425843"	-1.76723352524752
"104425844"	-0.0996624995181913
"104425845"	-2.8279403557845
"104425846"	-1.04259993965693
"104425847"	-0.901088031392728
"104425848"	0.898781907992826
"104425849"	-1.02367390217828
"104425850"	2.45309673998088
"104425851"	0.584799216867695
"104425852"	-0.557375057162302
"104425853"	2.35983939830114
"104425854"	0.46473606423302
"104425855"	-0.19655162841655
"104425856"	0.00848703262350823
"104425857"	-0.191457762367822
"104425858"	0.172545812708826
"104425859"	-1.11079447056793
"104425860"	-0.168548977763412
"104425861"	-0.983351941933976
"104425863"	-1.33008509633399
"104425864"	-1.07795169671271
"104425865"	0.0572537743366955
"104425866"	-0.390486080478285
"104425867"	-0.302812972659665
"104425868"	-3.28651981509633
"104425869"	-0.117250773933869
"104425870"	-1.0449843501481
"104425871"	-0.00281621946081215
"104425872"	-0.0346384665749236
"104425873"	0.309629810095326
"104425874"	0.301816567698819
"104425875"	0.102994574657567
"104425876"	-0.870721867018568
"104425877"	0.233453604389063
"104425878"	-0.260957377377987
"104425879"	0.41582791296567
"104425881"	-1.23394137278741
"104425882"	2.6974077061928
"104425883"	1.81890229182954
"104425884"	0.917688730808379
"104425885"	-0.822636575476899
"104425886"	-0.297605907122454
"104425887"	-0.0882358922759788
"104425889"	2.42694391796092
"104425890"	0.202663508934441
"104425891"	0.339912128813016
"104425894"	1.22704339625641
"104425895"	1.98933675593814
"104425896"	-0.193702352427855
"104425897"	0.182428625084358
"104425899"	-0.396260192139566
"104425900"	0.437097760755099
"104425901"	-0.263077579236293
"104425902"	0.538106151020017
"104425903"	0.363277043521595
"104425904"	-0.44680725503846
"104425905"	-0.517336090708307
"104425906"	-1.10440741156064
"104425907"	-1.75073891007679
"104425908"	1.48083951570481
"104425909"	0.300756680906086
"104425910"	0.317888522733852
"104425911"	-0.107410743134183
"104425912"	0.206612188414732
"104425913"	0.313675268733572
"104425914"	0.267081001678909
"104425915"	-0.0753251468553342
"104425916"	0.195189885719541
"104425917"	-0.379638260278038
"104425920"	0.387326052527549
"104425921"	4.9837576738807
"104425922"	4.45559462944082
"104425924"	4.99026375402158
"104425926"	3.41898384101153
"104425928"	0.240181146377939
"104425929"	-0.942617603992528
"104425930"	-4.03199321451012
"104425931"	0.295988204270733
"104425932"	0.177432982578569
"104425934"	0.689423029861101
"104425935"	-0.287848980235707
"104425936"	-0.764595719137331
"104425937"	-0.193836758676341
"104425938"	0.310625181552778
"104425940"	-0.144104080836648
"104425941"	0.287911437980432
"104425942"	0.361704862969666
"104425945"	0.673505061368817
"104425946"	0.378661821138484
"104425947"	-0.839949825320609
"104425948"	-0.617640120515996
"104425949"	-2.59911351752063
"104425950"	0.140162831682301
"104425951"	0.169400632810424
"104425953"	-0.200390460168729
"104425954"	-0.226932578902909
"104425955"	0.112174609645372
"104425956"	-1.64833266914997
"104425958"	0.279312586658864
"104425959"	-0.742572694161151
"104425961"	0.113779523592479
"104425962"	0.200814958643596
"104425963"	0.54157487005001
"104425964"	-0.280480792831996
"104425965"	-0.106524035590206
"104425966"	-0.434792257889622
"104425968"	-0.11944041127094
"104425969"	0.232703515071727
"104425971"	0.281689693102057
"104425972"	0.203191809115189
"104425973"	0.630322246568269
"104425974"	0.412122165865462
"104425976"	-1.02573326900965
"104425977"	0.384663377476425
"104425978"	0.409610653862842
"104425979"	-0.25232123811793
"104425980"	1.0012870592714
"104425981"	0.0442220864071693
"104425982"	0.0620608341260447
"104425983"	-0.184444750028106
"104425984"	0.272218369988353
"104425985"	0.280827708250485
"104425986"	0.333291952266264
"104425987"	-0.308205584698718
"104425989"	0.350626614194387
"104425990"	-1.43586855540305
"104425991"	-1.47755542659544
"104425992"	-0.674629942226916
"104425993"	-0.617263336489194
"104425994"	0.209069414762135
"104425995"	-0.794223085571909
"104425996"	0.191589430414662
"104425997"	0.254402429179368
"104425998"	-0.403568420399664
"104425999"	-0.293605348056992
"104426000"	-0.0359259561587885
"104426002"	-0.22155057642087
"104426003"	0.341569167705093
"104426004"	0.351207763069258
"104426005"	0.0749141588124656
"104426006"	2.05011647197935
"104426007"	0.121640921850278
"104426009"	3.83550902593869
"104426017"	-0.274667048637743
"104426018"	-0.163423184298985
"104426019"	-0.76597240458224
"104426021"	-0.548660443559418
"104426023"	0.478711493152694
"104426025"	-0.0736868521475523
"104426026"	0.254960567249404
"104426027"	0.319826896039853
"104426028"	-0.123639464207535
"104426029"	-0.215655924693279
"104426030"	-1.70677593693454
"104426032"	-0.758735828350114
"104426033"	0.190119524769178
"104426034"	0.146075012661703
"104426036"	-1.57826556747304
"104426037"	-0.00897966739343563
"104426038"	0.354183530604786
"104426040"	-0.868492580120416
"104426043"	-2.13284078795322
"104426044"	-0.164260077487416
"104426045"	-0.185814992578207
"104426046"	-0.679712892442341
"104426047"	0.196136503028894
"104426048"	0.128581480499115
"104426049"	-0.00518449321765512
"104426050"	0.437651812113075
"104426051"	0.203818414455827
"104426052"	-4.06803697101238
"104426053"	0.378459538571088
"104426054"	0.421180210321542
"104426057"	0.154596156134295
"104426058"	-0.704722428998733
"104426059"	0.0663158234518213
"104426060"	0.490946017745861
"104426062"	-0.635878801609638
"104426063"	1.12499435930779
"104426064"	1.58850198724489
"104426065"	0.0999976854182966
"104426066"	-1.50518471244169
"104426067"	0.1395821999205
"104426068"	-0.413691353699338
"104426069"	-3.25037092133902
"104426070"	-1.37182111610394
"104426071"	-0.33295739599151
"104426072"	-1.49018002358763
"104426073"	-0.991801772794451
"104426074"	-0.384020406396342
"104426075"	-1.60178471655491
"104426076"	0.072053484055891
"104426077"	0.245135051810692
"104426078"	-0.754590281136366
"104426079"	1.46222898055433
"104426080"	0.347858323569741
"104426081"	-0.594520891860983
"104426082"	-1.37813678695137
"104426083"	0.275032991903738
"104426085"	0.83828004102331
"104426086"	-0.0516417032926843
"104426087"	-1.77349894455365
"104426088"	0.467840456305416
"104426089"	0.246714620123354
"104426090"	-0.10049008646427
"104426092"	0.295217410192782
"104426094"	-1.0648025542699
"104426095"	0.368243372206263
"104426096"	0.623023675979282
"104426097"	1.99871128934816
"104426098"	-1.09413682139409
"104426099"	0.314699012765094
"104426101"	1.34872982376226
"104426102"	0.796842052474357
"104426103"	1.50771332932368
"104426104"	-0.629887107146251
"104426105"	-0.742111490685007
"104426106"	0.256904163088125
"104426107"	0.123278696876419
"104426108"	-0.125671871321621
"104426109"	0.84112282307027
"104426110"	-0.120615707211348
"104426111"	-0.303283325670986
"104426117"	1.31013603935892
"104426118"	0.300829464418566
"104426120"	-1.37468395259061
"104426121"	-1.04031186954954
"104426124"	0.618042891050493
"104426125"	-0.373087959533834
"104426129"	-0.0112419319243693
"104426130"	-0.731138093878296
"104426131"	2.66703666527732
"104426132"	-2.85917463896111
"104426135"	0.23476523267256
"104426136"	0.11632522800035
"104426138"	-0.811799807486464
"104426139"	-0.0594235739412417
"104426140"	-0.432419727112547
"104426142"	-0.0275215353015138
"104426143"	-0.420204730283234
"104426144"	-0.146226186879261
"104426147"	5.03283704305051
"104426148"	-0.436384198075293
"104426149"	-1.39181644546915
"104426150"	0.316927466417705
"104426151"	0.00733110125536987
"104426152"	-0.305640938582398
"104426154"	-0.715471281960825
