"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006260","DNA replication",167,-0.529856611114342,-1.9825213120586,1.52601834502814e-08,4.25808344661079e-07,3.0364915116689e-07,3988,"tags=36%, list=17%, signal=30%","104456402/104449465/104423487/104449349/104422329/104425861/104422418/108957506/104416534/104422636/104456012/104447916/104426581/104421000/104415850/104436379/104414544/104456397/104453968/104434005/104447906/104433741/104437724/104426082/104426205/104443985/104426210/104433611/104433642/104424460/104433373/104440592/104427667/104444824/104457116/104418941/104433646/104456702/104441316/104426302/104429245/104448226/104449491/104414469/104419312/104453362/104436127/104432659/104440804/104421520/104457402/104441797/104419138/104419786/104437239/104456527/104445554/104423486/104433625/104419784"
"GO:0000070","mitotic sister chromatid segregation",65,-0.678883826791562,-2.22075086150872,1.6942375360108e-08,4.5797358395292e-07,3.2658657766524e-07,3292,"tags=51%, list=14%, signal=44%","104452745/104424405/104415172/104450473/104427736/104449731/104457403/108959726/104449856/104419362/104425628/104432805/104440824/104418737/104423216/104444278/104450358/104426075/104422192/104450505/104441319/104449753/104452702/104418769/104440833/104435210/104426087/104450284/104428689/104433935/104419381/104415284/104433641"
"GO:0034605","cellular response to heat",115,0.594041379050745,2.0899186748161,2.88107874723075e-08,7.55191853440788e-07,5.38536569657806e-07,2571,"tags=30%, list=11%, signal=27%","104447535/104430586/104423734/104438090/104452405/104423724/104424887/104438083/104445629/104438443/104452588/104454830/104426006/104419503/104423750/104427455/104438084/104445630/104443842/104419390/104437604/104424446/104436316/104414754/104422605/104418178/104439826/104423668/104447544/108955930/104438091/104437856/104449247/104434125/104436467"
"GO:0061077","chaperone-mediated protein folding",69,0.6672280237791,2.21600059248669,3.87557170821099e-08,9.8599103753015e-07,7.03122297526824e-07,2108,"tags=30%, list=9%, signal=28%","104423239/104429945/104452372/104417707/104425703/104430869/104452509/104414844/104450645/104440990/104445680/104452953/104450646/104437678/104443842/104433841/104449157/104436509/104424446/104423668/104447544"
"GO:0000904","cell morphogenesis involved in differentiation",313,-0.439905795385219,-1.76829291482128,5.69156765221804e-08,1.40663029119103e-06,1.00308530652625e-06,5368,"tags=35%, list=23%, signal=27%","104455704/104433197/104418362/104415140/104442140/104414556/104432978/104423135/104445500/104438830/104436512/104453502/104447304/104427210/104418510/104418995/104451299/104433326/104453349/104434410/104447105/104441969/104452125/104421375/104456408/104440426/104420088/104440399/104444093/104441743/104451783/104419668/104447338/104435952/104419854/104452759/104451807/104438019/104443817/104421215/104445861/104414355/104424057/104456598/104456819/104438265/104425130/104419543/104423755/104444191/104441072/104441643/104424517/104422815/104422608/104432773/104417724/104442099/104421767/104429938/104450075/104424435/104441385/104432929/104423765/104446122/104456938/104423056/104451051/104442164/104450247/104419263/104449440/104423744/104440344/104456307/104423745/104423747/104425137/104418339/104441632/104423641/104434842/104432236/104450215/104444877/104422241/104442190/104415214/104423892/104420412/104441003/108955809/104438263/104423748/104445554/104436397/104444677/104450012/104444168/104436346/104416279/104426319/104450390/104420414/104423097/104421459/104435383/104423752/104419258"
"GO:0097435","supramolecular fiber organization",161,-0.52607143279616,-1.97238868084199,6.05201676732939e-08,1.45416513992776e-06,1.03698298995761e-06,5829,"tags=46%, list=25%, signal=35%","104424911/104433934/104438608/104420924/104425502/104456572/104425382/104450162/104450591/104418362/104415140/104442140/104414085/104423135/104452430/104418942/104441722/104416283/104453632/104432936/104416509/104418931/104449567/104456189/104439914/104436268/104451783/104426864/104454041/104419668/104426040/104445423/104414393/104415600/104433374/104418234/104422954/104425124/104424727/104438287/104433899/104414355/104441772/104450268/104420843/104454362/104423107/104447790/104419543/104426289/104448181/104449254/104433954/104425680/104432674/104422032/104414569/104456120/104425391/104448849/104444993/104436746/104432839/104424972/104423641/104434842/104432291/104419381/104438203/104441351/104438263/104443209/104420951/104434314"
"GO:0045491","xylan metabolic process",78,-0.638308909267999,-2.15023319118096,6.68959148362779e-08,1.55118644832839e-06,1.10617007450008e-06,4854,"tags=60%, list=21%, signal=48%","104434093/104421224/104421221/104414091/104450877/104452754/104436242/104420506/104426158/104426539/104418533/104453077/104447810/104454284/104449382/104440819/104418540/104448351/104453078/104416309/104416851/104452755/104454423/104432751/108954969/104449810/104457356/104448520/104420017/104455236/104421065/104453563/104415874/104456710/104435787/104426370/104453076/104447899/104457357/104426357/104421716/104452753/104421040/104427839/104452752/104419137/104429658"
"GO:0044087","regulation of cellular component biogenesis",161,-0.525165301896118,-1.96899134310574,6.81446069785883e-08,1.55118644832839e-06,1.10617007450008e-06,4661,"tags=44%, list=20%, signal=36%","104449723/104432296/104416283/104436342/104418882/104433571/104454547/104453632/104419673/104436178/104442017/104457076/104449567/104456189/104449642/104419147/104436268/104436544/104441811/104415600/104441869/104445234/104426965/104422954/104414355/104424339/104450268/104424951/104433733/104433452/104430826/104425859/104453247/108955470/104433840/104440984/104448181/104454661/104435754/104424613/104444297/104440985/104433132/104436140/104432899/104418769/104426509/104443362/104450284/104435678/104416318/104427329/104428689/104424587/104433935/104447689/104423641/104421946/104448512/104415284/104432862/104438203/104443332/104437447/104421673/104440632/104443328/104449656/104425845/104449392/104420951"
"GO:0140014","mitotic nuclear division",82,-0.62959972522125,-2.14199930165658,1.24361289564633e-07,2.75826962752328e-06,1.96695588893051e-06,3381,"tags=48%, list=14%, signal=41%","104452720/104452745/104424405/104457005/104415172/104418872/104450473/104427736/104449731/104452721/104440258/104457403/108959726/104449856/104419362/104425628/104432805/104440824/104418737/104423216/104444278/104450358/104426075/104422192/104450505/104441319/104449753/104452702/104418769/104440833/104434817/104435210/104426087/104450284/104428689/104433935/104419381/104415284/104433641"
"GO:0051493","regulation of cytoskeleton organization",70,-0.628850101075092,-2.07716172979509,1.50387349276209e-07,3.25212642809802e-06,2.31913122831206e-06,5042,"tags=53%, list=22%, signal=42%","104443750/104418942/104416283/104419518/104421362/104453632/104449567/104456189/104436268/104426864/104426040/104415600/104418234/104422954/104414355/104450268/104426289/104448181/104421767/104422192/104418769/104436746/104432839/104440833/104424972/104450284/104429698/104428689/104433935/104423641/104419381/104415284/104438203/104442268/104441351/104438263/104420951"
"GO:0006261","DNA-templated DNA replication",153,-0.521747398853134,-1.94461541631576,1.79058880029275e-07,3.77770563964201e-06,2.69392820788588e-06,3470,"tags=33%, list=15%, signal=29%","104422329/104425861/104422418/108957506/104422636/104456012/104447916/104426581/104421000/104436379/104414544/104456397/104453968/104434005/104433741/104437724/104426082/104426205/104443985/104426210/104433611/104433642/104424460/104433373/104440592/104427667/104444824/104457116/104418941/104433646/104456702/104441316/104426302/104429245/104448226/104449491/104414469/104419312/104453362/104436127/104432659/104440804/104421520/104457402/104441797/104419786/104456527/104445554/104423486/104433625/104419784"
"GO:0042254","ribosome biogenesis",359,0.420278518526458,1.7074125057963,1.94851791389954e-07,4.01301903695976e-06,2.86173307655421e-06,7073,"tags=51%, list=30%, signal=36%","108958075/104455299/104424203/104427228/104429890/104414713/104443912/104421360/104448794/104431951/104425068/104450234/104443997/104436824/104440828/104433806/104429871/104450666/104454620/104414616/104418512/104453416/104433974/104414118/104418846/104438520/104443294/104437297/104449318/104452586/104426713/104443279/104448246/104454063/104448419/104449943/108954186/104438008/104432922/104449195/104433948/104426931/104443793/104419474/104426585/104423418/104456933/104444852/104444486/104443797/104419626/104445712/104425945/104426719/104423002/104423157/104453496/104447254/104428398/104424901/104448638/104441419/104434095/104451912/104425199/104427952/104455509/104423211/104442324/104457036/104426096/104449650/104419226/104436761/104424942/104452464/104449575/104454630/104446325/104422892/104456915/104419948/104453536/104453998/104436596/104419742/104442383/104436643/104436615/104436330/104451848/104450307/104432711/104420218/104448435/104437533/104445164/104427780/104419201/104436446/104450142/104419881/104454002/104454195/104440775/104425612/104445063/104426765/104425374/104441306/104445721/104437333/104440604/104419506/104420882/104422669/104436946/104421111/104438243/104449965/104430511/104456957/104421718/104415090/104426773/104431133/104428623/104438377/104441774/104443128/104422052/104454114/104440803/104424439/104443464/104448827/104415691/104437330/104444262/104441663/104417872/104426867/104450923/104456154/104421702/104433130/104438427/104433204/104449109/104449192/104418665/104423204/104415840/108958915/104443185/104453142/104454244/104448162/104422858/104421749/104449573/104418657/104434013/104414585/104432145/104418728/104438187/104424578/104455825/104436390/104428052/104450440/104422039/104438955/104414378/104433573/104450483/108957177/104438314/104456101/104442404/104428813/104456160"
"GO:0009826","unidimensional cell growth",452,-0.391890221662635,-1.61754054508044,2.61234760549465e-07,5.25507134593691e-06,3.74745580616858e-06,5035,"tags=33%, list=22%, signal=27%","104444465/104452430/104420359/104448518/104422747/104436512/104453502/104447304/104422108/104427210/104418510/104418995/104451299/104439713/104453349/104434410/104441969/104432884/104437922/104452125/104421375/104432936/104436178/104418113/104420088/104440399/104436357/104414043/104449285/104441587/104457076/104426813/104418838/104449438/104425621/104435289/104421584/104438301/104416059/104426864/104454041/104447338/104441765/104452759/104431988/104452417/104451807/104438019/104421215/104445861/104424057/104456598/104456819/104438265/104425130/104433452/104449319/104423755/104444191/104441072/104431313/104449762/104420694/104454227/104436587/104438190/104422608/104432773/104424343/104417724/104432674/104442099/104444299/104420133/104415923/104421767/104414569/104425446/104429938/104427296/104450075/104441385/104454392/104423765/104456120/104455025/104443716/104452342/104456330/104456938/104443916/104423056/104451051/104438331/104450247/104424363/104419263/104448336/104448849/104423744/104427511/104440344/104456307/104448971/104441418/104423745/104423747/104420205/104448977/104422490/104456709/104427329/104454301/104414850/104433444/104434842/104450215/104454530/104419381/104450450/104432728/104422241/104440684/104432727/104415214/104423892/104437447/104420412/104441003/108955809/104438263/104423748/104440602/104436397/104444677/104454413/104455076/104444168/104425845/104426319/104420414/104423097/104442525/104421459/104452347/104434314/104435383/104449448/104424356/104422260/104423752"
"GO:0051726","regulation of cell cycle",262,-0.447282501634761,-1.76227350153909,4.57463610287192e-07,8.99331870223684e-06,6.4132458284281e-06,3988,"tags=32%, list=17%, signal=27%","104456402/104451930/104424634/104422651/104423487/104456808/108959299/104422329/104440204/104453880/104425861/104448925/108957567/104442036/104422636/104421462/104447916/104457005/104426581/104418505/104450473/104428708/104453968/104422707/104434039/104453153/104440258/104449298/104450731/104437724/104437808/104437757/104424613/104444419/104417677/104421442/104433611/104455025/104424460/104440824/104433373/104418737/104427667/104450358/104430554/104422192/108959733/104444453/104449571/104420479/104448958/104426302/104418769/104429245/104440833/104449491/104414469/104419312/104450284/104448401/104422835/104432659/104428689/104433935/104421520/104424440/104450526/104419381/104415284/104457402/104449286/104441797/104416758/104447839/104419138/104425392/104421482/104433905/104421489/104433641/104419786/104423486/104419784"
"GO:0010431","seed maturation",106,0.573140367098532,1.99735012691046,5.65704220793182e-07,1.08740922441356e-05,7.75444850022935e-06,4827,"tags=44%, list=21%, signal=35%","104425032/104440895/104449253/104419638/104421062/104415645/104453606/104417097/104426131/104419331/104415230/104451029/104422563/104434838/104414728/104450035/104422566/104444099/104422567/104432702/104414729/104419327/104419332/104439742/104419109/104426665/104428666/104436109/104445999/104419336/104426782/104437032/104425677/104454587/108958747/104436108/104445360/104427842/104419335/104456736/104436089/104427386/104449532/104422300/104423392/104428869/104437527"
"GO:0071555","cell wall organization",288,-0.435900602703945,-1.74033018564049,7.58358472607198e-07,1.42604364957658e-05,1.01692921040691e-05,4548,"tags=39%, list=19%, signal=32%","104452125/104439601/104415878/104456408/104440399/104437747/104449307/104414043/104434254/104423261/104456824/104424502/104415856/104446224/104445742/104421410/104443333/104454651/104419716/104440323/104418878/104456738/104452026/104418234/104447802/104420606/104425074/104422018/104418533/104447719/104419527/104425976/104443964/104445003/104433800/104432587/104456837/104448351/104418932/108960130/104441204/104416309/104426289/104456739/104436587/104436378/104450258/104415695/104432773/104442066/104421211/104436023/104415923/104446277/104445790/104436022/104450676/104454440/104448716/104439615/104433075/104419526/104419985/104426030/104441685/104426370/104441535/104432928/104422490/104454350/104415271/104416318/104456905/104422037/104457357/104454301/104436305/104433444/104421212/108960856/104434842/104431584/104450215/104421716/104450450/104432728/104416758/104443687/104440743/104417569/104433548/104414336/104432727/104415214/104421207/104449713/104440602/104424341/104456622/104419137/104420942/104421213/104435721/104444168/104453381/104424356/104426052/104433863/104422260/104433228/104424340/104444481"
"GO:0033043","regulation of organelle organization",173,-0.490605102078366,-1.8437856807318,9.60209066908885e-07,1.76719328271529e-05,1.26020719643585e-05,4165,"tags=34%, list=18%, signal=28%","104449567/104456189/104456402/104436268/104451930/104422651/104426864/104426040/104415600/104418234/104422954/104425861/108957567/104414355/104450268/104421462/104433733/104450473/104426289/104428708/104448181/104422707/104440258/104433741/104450731/104421767/104424613/104417677/104455025/104440824/104450039/104418737/104450358/104422192/108959733/104418769/104436746/104432839/104440833/104414469/104424972/104450284/104429698/104423733/104428689/104433935/104423641/104424440/104419381/104415284/104438203/104442268/104441351/104421489/104433641/104438263/104445554/104449392/104420951"
"GO:0022412","cellular process involved in reproduction in multicellular organism",61,-0.633515890833066,-2.05146266685786,1.51743375273926e-06,2.73454207524888e-05,1.95003548049388e-05,3743,"tags=44%, list=16%, signal=37%","104454651/104456536/104435998/104427898/104441796/104450731/104414949/104440057/104425065/104438209/104450247/104429245/104434817/104425583/104423733/104445475/104428689/104442300/104437008/104415360/104450309/104414204/104435818/104417634/104414948/104446351/104417524"
"GO:1900140","regulation of seedling development",156,0.50303691860928,1.86855905421397,1.5806926528068e-06,2.79040641770996e-05,1.98987302802317e-05,2317,"tags=23%, list=10%, signal=21%","104446890/104438070/104445226/104446880/104429945/104418516/104445224/104447535/104446884/104430586/104440491/104423734/104456937/104457022/104456466/104456856/104423724/104456966/104444175/104445629/104421098/104451029/104423750/104414728/104445630/104441025/104443795/104414729/104445225/104421097/104439742/104421557/104443803/104419109/104428181/104421101"
"GO:0010029","regulation of seed germination",150,0.502840472994846,1.84700880885901,1.88057101030696e-06,3.25338784783104e-05,2.32003076218922e-05,2317,"tags=23%, list=10%, signal=21%","104446890/104438070/104445226/104446880/104429945/104418516/104445224/104447535/104446884/104430586/104440491/104423734/104456937/104457022/104456466/104456856/104423724/104456966/104444175/104445629/104421098/104451029/104423750/104414728/104445630/104441025/104443795/104414729/104445225/104421097/104439742/104443803/104419109/104428181/104421101"
"GO:0048468","cell development",472,-0.379025227198655,-1.57200668080025,1.9443847430583e-06,3.29782902499104e-05,2.3517223104895e-05,5368,"tags=33%, list=23%, signal=26%","104455704/104433197/104418362/104422053/104415140/104442140/104414556/104432978/104423135/104423904/104445500/104453925/104438830/108955920/104444869/104436512/104453502/104447304/104427210/104418510/104418995/104424156/104451299/104421362/104433326/104453349/104434410/104447105/104441969/104450997/104452125/104421375/104456408/104440426/104442305/104420088/104440399/104449285/104449282/104444093/104441743/104415258/104435289/104451783/104445352/104418150/104419668/104447338/104424622/104435952/104419854/104452759/104422325/104438496/104452026/104450337/104451807/104425074/104425136/104438019/104428999/104443817/104421215/104445861/104414355/104424057/104427008/104456598/104456819/104449899/104438265/104425130/104418676/104433039/104434539/104443501/104419543/104423755/104444191/104441072/104441643/104424517/104422815/104422608/104440258/104432773/104443555/104444818/104417724/104442099/104421767/104425446/104429938/104450075/104424435/104441385/104414235/104432929/104423765/104426066/104446122/104456938/104423056/104434907/104451051/104428995/104442164/104450247/104445015/104419263/104449440/104423744/104427511/104440344/104456307/104441418/104423745/104423747/104425137/104418339/104441632/104432876/104436305/104423641/104434842/104432236/104450215/104442443/104444877/104424071/104422241/104442190/104415214/104423892/104420412/104441003/108955809/104438263/104423748/104445554/104436397/104444677/104454413/104450012/104455076/104444168/104436346/104416279/104426319/104450390/104420414/104423097/104421459/104441055/104427074/104435383/104423752/104419258"
"GO:0045229","external encapsulating structure organization",343,-0.405473466269338,-1.64384105369355,2.05119659437529e-06,3.41208664256658e-05,2.43320081842898e-05,3812,"tags=33%, list=16%, signal=28%","104424278/104446224/104445742/104421410/104443333/104454651/104419716/104440323/104418878/104456738/104452026/104451043/104418234/104447802/104420606/104425074/104422018/104418533/104447719/104419527/104425976/104443964/104445003/104433800/104432587/104456837/104448351/104418932/108960130/104441204/104416309/104426289/104456739/104436587/104436378/104450258/104419221/104415695/104432773/104442066/104426223/104421211/104436023/104415923/104446277/104445790/104454392/104436022/104450676/104454440/104448716/108956006/104439615/104445022/104433075/104442281/104445825/104419526/104419985/104426030/104441685/104426370/104441535/104432928/104422490/104454350/104415271/104416318/104456905/104435470/104422037/104457357/104454301/104436305/104433444/104421212/108960856/104434842/104431584/104450215/104424200/104421716/104450450/104432728/104416758/104443687/104440743/104452380/104417569/104433548/104414336/104432727/104415214/104421207/104449713/104440602/104424341/104456622/104419137/104420942/104421213/104435721/104444168/104453381/104419064/104424356/104426052/104433863/104422260/104433228/104424340/104444481"
"GO:0007276","gamete generation",73,-0.597120520167477,-1.98582051484147,3.09827903689058e-06,4.75608675471299e-05,3.39162377640622e-05,3765,"tags=41%, list=16%, signal=35%","104423592/104454651/104456536/104414040/104435998/104427898/104441796/104454868/104450731/104414949/104440057/104425065/104438209/104450247/104429245/104434817/104425583/104423733/104445475/104428689/104442300/104437008/104415360/104450309/104414204/104435818/104417634/104414948/104446351/104417524"
"GO:0009636","response to toxic substance",221,0.455705561378964,1.78711961255998,3.15830042760317e-06,4.75608675471299e-05,3.39162377640622e-05,2989,"tags=33%, list=13%, signal=29%","104415751/104449271/104449769/104430041/104448719/104414197/104453606/104433176/104415135/104431597/104421328/104426412/104433115/104433989/104448643/104456097/104414195/104425815/104426416/104425850/104456096/104440614/104425063/108953811/104433509/104426419/104424390/104420990/104456066/104443429/104426417/104448647/104449210/104425812/104433170/108955342/104456799/104420993/104424851/104420162/104415138/104421327/104425388/104427612/104441801/104443800/104431364/104456798/104441754/104448642/104433507/104441763/104434999/104442158/104436551/104414194/104429546/104432947/104433175/104454030/104447997/104443913/104414196/104431032/104415880/104425056/104419722/108955152/104448469/104454460/104453728/104425386/104450033"
"GO:0006310","DNA recombination",200,-0.459459200190632,-1.7638266587742,3.13620841185794e-06,4.75608675471299e-05,3.39162377640622e-05,4048,"tags=31%, list=17%, signal=26%","104436526/104417781/104451930/104426355/104418677/104454300/104419890/104430614/104433224/108957506/104416534/104421462/104457005/104416017/104449339/104436379/104414544/104450552/104415883/104422707/104432830/104433741/104416020/104450731/108959726/104435089/104417677/104426970/104426210/104435958/104440693/104440592/104423216/104444824/104414311/104426075/108957389/104449423/104433646/104456702/104450505/104455368/104429245/104453362/104441961/104424415/104436127/104450430/104449071/104421925/104440804/104414246/104420611/104432311/104440745/104420885/104417056/104443931/104437239/104414204/104456527/104435818"
"GO:0006364","rRNA processing",265,0.434976404419054,1.72847134954364,3.18905239044339e-06,4.75608675471299e-05,3.39162377640622e-05,7073,"tags=56%, list=30%, signal=40%","108958075/104455299/104424203/104427228/104429890/104443912/104421360/104448794/104431951/104425068/104450234/104443997/104436824/104440828/104429871/104414616/104418512/104453416/104418846/104438520/104443294/104437297/104449318/104452586/104426713/104443279/104448246/104448419/104449943/108954186/104432922/104449195/104433948/104426931/104443793/104419474/104426585/104423418/104444852/104444486/104443797/104419626/104445712/104425945/104426719/104423157/104453496/104447254/104428398/104424901/104448638/104441419/104434095/104451912/104425199/104427952/104423211/104457036/104426096/104449650/104419226/104424942/104452464/104449575/104446325/104422892/104419948/104453536/104453998/104436596/104419742/104442383/104436330/104451848/104450307/104432711/104420218/104448435/104437533/104445164/104427780/104419201/104436446/104454002/104440775/104425612/104445063/104426765/104425374/104441306/104437333/104420882/104422669/104436946/104421111/104438243/104449965/104430511/104456957/104421718/104426773/104431133/104428623/104441774/104422052/104454114/104440803/104424439/104443464/104448827/104437330/104441663/104417872/104426867/104450923/104456154/104421702/104433130/104438427/104449109/104449192/104418665/104423204/104415840/104443185/104453142/104454244/104448162/104422858/104421749/104449573/104418657/104414585/104432145/104418728/104438187/104424578/104455825/104436390/104450440/104438955/104414378/104433573/104450483/108957177/104456101/104442404/104428813/104456160"
"GO:0044264","cellular polysaccharide metabolic process",394,-0.389270450145045,-1.58864655326314,3.02007786689507e-06,4.75608675471299e-05,3.39162377640622e-05,5244,"tags=38%, list=22%, signal=30%","104426358/104446786/104429864/104426081/104419979/104446001/104450518/104438830/104456301/104452430/104452840/104434093/104442056/104424277/104421224/104450245/104421221/104421362/104454336/104450692/104414091/104448567/104450877/104452125/104453608/104452754/104436178/104435971/104440399/104453512/104436242/104424626/104419950/104450691/104457076/104433558/104438267/104430482/104456989/104454296/104423261/104456824/104420506/104426158/104456417/104444119/104456119/104426539/104435970/104451043/104414744/104433556/104418234/104418533/104453077/104447810/104419006/104435966/104445003/104454284/104449382/104440819/104453051/104428729/104418540/104433800/104456837/104448351/104453078/104443501/104440753/104416309/104418410/104416851/104426289/104453636/104452755/104454423/104432751/104422221/108954969/104453046/104421211/104449810/104436023/104422775/104451961/104452403/104442403/104456116/104446277/104457356/104424923/104436022/104448520/104440888/104420017/104441382/104456046/104450844/104453358/104455236/104421065/104436967/104453563/104415874/104450842/104419985/104456710/104424824/104426030/104435787/104426370/104421386/104445133/104453076/104447899/104434467/104422037/104457357/104421212/104441771/104426357/104435973/108960856/104437322/104435968/104421716/104452753/104440743/104454290/104421040/104433548/104442048/104415214/104427839/104452752/104421207/104456117/104419137/104419367/104420942/104421213/104429658/104419003/104449557/104434058/104421387/104419002"
"GO:0022613","ribonucleoprotein complex biogenesis",416,0.383084409415259,1.5715779562656,2.98644309877812e-06,4.75608675471299e-05,3.39162377640622e-05,7357,"tags=51%, list=31%, signal=36%","108958075/104455299/104424203/104427228/104429890/104414713/104443912/104421360/104448794/104435768/104431951/104425068/104450234/104443997/104436824/104440828/104433806/104429871/104450666/104454620/104414616/104418512/104453416/104433974/104414118/104418846/104438520/104443294/104437297/104449318/104452586/104426713/104443279/104448246/104454063/104448419/104449943/108954186/104438008/104432922/104449195/104433948/104426931/104414231/104443793/104419474/104426585/104423418/104456933/104444852/104444486/104443797/104419626/104445712/104425945/104426719/104423002/104423157/104453496/104447254/104428398/104424901/104414626/104448638/104441419/104434095/104451912/104425199/104427952/104455509/104423211/104442324/104457036/104426096/104449650/104419226/104436761/104424942/104419809/104452464/104449575/104454630/104446325/104414664/104422892/104456915/104419948/104453536/104453998/104436596/104419742/104442383/104436643/104436615/104436330/104451848/104450307/104432711/104420218/104448435/104437533/104445164/104427780/104419201/104436446/104450142/104444959/104419881/104454002/104454195/104440775/104425612/104445063/104426765/104425374/104441306/104445721/104437333/104440604/104419506/104448209/104420882/104422669/104436946/104421111/104438243/104449965/104430511/104456957/104421718/104415090/104426773/104431133/104428623/104438377/104419458/104441774/104443128/104422052/104454114/104440803/104424439/104443464/104438657/104448827/104415691/104450459/104437330/104444262/104441663/104417872/104426867/104414647/104450923/104456154/104421702/104433130/104438427/104419891/104433204/104449109/104449192/104418665/104423204/104415840/108958915/104443185/104453142/104454244/104448162/104425946/104422858/104449690/104421749/104449573/104418657/104434013/104414585/104432145/104418728/104438187/104426908/104424578/104455825/104436390/104428052/104436937/104450440/104422039/104438955/104414378/104414780/104433573/104450483/108957177/104450569/104421323/104438314/104456101/104442404/104428813/104456160/104436090/104425229/104421464/104427587/104454166/104454557/104424335/104445412/104429889/104418445"
"GO:0030865","cortical cytoskeleton organization",55,-0.643922143917846,-2.03470196197484,3.9283443999388e-06,5.75935238296112e-05,4.10706479636777e-05,5222,"tags=53%, list=22%, signal=41%","104423135/104452430/104418942/104441722/104453632/104416509/104426864/104454041/104426040/104445423/104433374/104418234/104425124/104450268/104420843/104419543/104426289/104448181/104433954/104422032/104414569/104456120/104444993/104436746/104424972/104419381/104441351/104438263/104420951"
"GO:0070192","chromosome organization involved in meiotic cell cycle",50,-0.644887809655145,-2.01150507029182,4.1855914159895e-06,6.03422762471819e-05,4.30308170135061e-05,2921,"tags=46%, list=13%, signal=40%","104457005/104415172/104449339/104436379/104424613/104435089/104417677/104426210/104440824/104418737/104417021/104444278/104450358/104426075/108957389/104455911/104450430/104423733/104424440/104417056/104443931/104421482/104434053"
"GO:0031408","oxylipin biosynthetic process",60,0.628061016294653,2.03776078639676,4.29428449617467e-06,6.08943621178867e-05,4.34245162167102e-05,2190,"tags=45%, list=9%, signal=41%","104457253/104416767/104447921/104438143/104451076/104420528/104454962/104437968/104438134/104430392/104438140/104451079/104420471/104452667/104430084/104421563/104447923/104423496/104418624/104457251/104447749/104418598/104431467/104451088/104415564/104415561/104418620"
"GO:0048232","male gamete generation",56,-0.641558619711195,-2.03379234481134,4.46418498028668e-06,6.22825807733544e-05,4.44144719600678e-05,3743,"tags=45%, list=16%, signal=38%","104454651/104456536/104435998/104427898/104441796/104450731/104440057/104425065/104438209/104450247/104429245/104434817/104425583/104423733/104445475/104428689/104442300/104437008/104415360/104450309/104414204/104435818/104417634/104446351/104417524"
"GO:0098754","detoxification",195,0.462198188116678,1.78879945116266,6.73125158973632e-06,9.24211527797129e-05,6.5906657169348e-05,2989,"tags=34%, list=13%, signal=30%","104415751/104449271/104449769/104430041/104448719/104414197/104453606/104433176/104415135/104421328/104426412/104433115/104448643/104456097/104414195/104425815/104426416/104456096/104440614/104425063/108953811/104433509/104426419/104424390/104456066/104443429/104426417/104448647/104449210/104425812/104433170/108955342/104456799/104420993/104424851/104420162/104415138/104421327/104425388/104427612/104441801/104443800/104431364/104456798/104441754/104448642/104433507/104441763/104434999/104436551/104414194/104429546/104432947/104433175/104454030/104447997/104443913/104414196/104431032/104415880/104425056/104419722/108955152/104448469/104453728/104425386/104450033"
"GO:0016072","rRNA metabolic process",279,0.425629903478736,1.69506476787376,7.99589088801408e-06,0.000108069462783315,7.70656588877673e-05,7073,"tags=56%, list=30%, signal=39%","108958075/104455299/104424203/104427228/104435648/104429890/104443912/104421360/104448794/104431951/104425068/104450234/104443997/104436824/104440828/104433634/104429871/104414616/104418512/104453416/104418846/104438520/104443294/104437297/104449318/104452586/104426713/104443279/104448246/104448419/104449943/104450005/108954186/104432922/104449195/104433948/104426931/104443793/104419474/104426585/104423418/104444852/104444486/104443797/104419626/104445712/104425945/104426719/104423157/104453496/104447254/104428398/104424901/104421073/104448638/104441419/104434095/104451912/104425199/104427952/104423211/104457036/104426096/104449650/104422989/104419226/104424942/104426701/104452464/104449575/104446325/104422892/104419948/104453536/104453998/104436596/104419742/104442383/104436330/104451848/104450307/104432711/104420218/104448435/104437533/104445164/104427780/104419201/104436446/104454002/104440775/104425612/104445063/104426765/104425374/104441306/104437333/104420882/104422669/104436946/104421111/104438243/104449965/104430511/104456957/104421718/104426773/104431133/104428623/104441774/104422052/104454114/104440803/104424439/104443464/104448827/104437330/104441663/104417872/104426867/104450923/104456154/104421702/104433130/104438427/104449109/104449192/104418665/104423204/104415840/104443185/104453142/104454244/104448162/104422858/104421749/104449573/104418657/104414585/104432145/104418728/104438187/104424578/104455825/104436390/104450440/104438955/104414378/104433573/104450483/108957177/104456101/104442404/104428813/104456160"
"GO:0007127","meiosis I",73,-0.582919874653532,-1.93859397977335,8.19102918603816e-06,0.000108995591768116,7.77260928215588e-05,4048,"tags=41%, list=17%, signal=34%","104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104424613/104435089/104449856/104417677/104426970/104426210/104417021/104414311/108957389/104455911/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
